,A3_1 POSFB,A3_2 POSFB,A3_1 VELFB,A3_2 VELFB,A3_1 POSSP,A3_2 POSSP,A3_1 VELSP,A3_2 VELSP,A3_1 TORQUE,A3_2 TORQUE,time,A3_1 ACCSP
134,0.799991,0.799991,5.436509999999999e-06,0.0,0.799995,0,0.0,0,12.683,13.1859,0.5399413800000001,0.0
135,0.799991,0.799991,1.81205e-06,7.248739999999999e-06,0.799995,0,0.0,0,12.6966,13.1723,0.5439509300000002,0.0
136,0.799991,0.799991,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.6694,13.1452,0.5479425800000002,0.0
137,0.799991,0.799991,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.6966,13.1723,0.5519413900000002,0.0
138,0.799991,0.799991,5.436509999999999e-06,1.81205e-06,0.799995,0,0.0,0,12.7102,13.1452,0.5559415200000002,0.0
139,0.799991,0.799991,0.0,1.81205e-06,0.799995,0,0.0,0,12.683,13.1723,0.5599449500000002,0.0
140,0.799991,0.799991,1.81205e-06,0.0,0.799995,0,0.0,0,12.7102,13.1859,0.5639456000000003,0.0
141,0.799991,0.799991,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.6694,13.1452,0.5679518000000002,0.0
142,0.799991,0.799991,3.6242800000000005e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6966,13.1723,0.5719411000000002,0.0
143,0.799991,0.799991,-1.8122299999999998e-06,1.81205e-06,0.799995,0,0.0,0,12.7102,13.1723,0.5759418900000002,0.0
144,0.799991,0.799991,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.6966,13.1859,0.5799423200000002,0.0
145,0.799991,0.799991,3.6242800000000005e-06,1.81205e-06,0.799995,0,0.0,0,12.6966,13.1859,0.5839456400000003,0.0
146,0.799991,0.799991,0.0,1.81205e-06,0.799995,0,0.0,0,12.6966,13.1723,0.5879438300000003,0.0
147,0.799991,0.799991,0.0,3.6242800000000005e-06,0.799995,0,0.0,0,12.7237,13.2131,0.5919417500000003,0.0
148,0.799991,0.799991,0.0,-3.6244599999999995e-06,0.799995,0,0.0,0,12.6966,13.1859,0.5959394600000003,0.0
149,0.799991,0.799991,0.0,7.248739999999999e-06,0.799995,0,0.0,0,12.7237,13.1995,0.5999453900000004,0.0
150,0.799991,0.799991,0.0,5.436509999999999e-06,0.799995,0,0.0,0,12.683,13.1723,0.6039436400000003,0.0
151,0.799991,0.799991,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7102,13.1995,0.6079455300000003,0.0
152,0.799991,0.799991,1.8122299999999998e-06,0.0,0.799995,0,0.0,0,12.683,13.1587,0.6119404300000003,0.0
153,0.799991,0.799991,3.6242800000000005e-06,5.436509999999999e-06,0.799995,0,0.0,0,12.683,13.2131,0.6159413500000003,0.0
154,0.799991,0.799991,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7237,13.1859,0.6199408100000002,0.0
155,0.799991,0.799991,-3.6242800000000005e-06,-1.81205e-06,0.799995,0,0.0,0,12.7237,13.1859,0.6239422500000003,0.0
156,0.799991,0.799991,1.8122299999999998e-06,1.81205e-06,0.799995,0,0.0,0,12.7237,13.1723,0.6279475000000002,0.0
157,0.799991,0.799991,1.81205e-06,7.248739999999999e-06,0.799995,0,0.0,0,12.7102,13.2131,0.6319418200000002,0.0
158,0.799991,0.799991,1.81205e-06,-1.81205e-06,0.799995,0,0.0,0,12.7373,13.2131,0.6359405000000002,0.0
159,0.799991,0.799991,5.436509999999999e-06,0.0,0.799995,0,0.0,0,12.7237,13.2267,0.6399445200000002,0.0
160,0.799991,0.799991,-1.81205e-06,7.248739999999999e-06,0.799995,0,0.0,0,12.7102,13.1995,0.6439393900000002,0.0
161,0.799991,0.799991,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7237,13.2267,0.6479493600000003,0.0
162,0.799991,0.799991,-3.6242800000000005e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7102,13.2403,0.6519379400000003,0.0
163,0.799991,0.799991,-1.81205e-06,0.0,0.799995,0,0.0,0,12.7237,13.1723,0.6559429900000002,0.0
164,0.799991,0.799991,5.436509999999999e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7102,13.2403,0.6599366500000002,0.0
165,0.799991,0.799991,5.436509999999999e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7237,13.1859,0.6639481900000003,0.0
166,0.799991,0.799991,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.7373,13.1995,0.6679454400000002,0.0
167,0.799991,0.799991,1.81205e-06,1.81205e-06,0.799995,0,0.0,0,12.7373,13.2131,0.6719401500000002,0.0
168,0.799991,0.799991,3.6242800000000005e-06,0.0,0.799995,0,0.0,0,12.7102,13.2267,0.6759400500000001,0.0
169,0.799991,0.799991,1.81205e-06,-3.6242800000000005e-06,0.799995,0,0.0,0,12.7373,13.2131,0.6799421500000001,0.0
170,0.799991,0.799991,1.81205e-06,3.6242800000000005e-06,0.799995,0,0.0,0,12.7373,13.1995,0.6839442800000002,0.0
